;file_name;quality_photo;terminal;receipt;terminal_damaged;terminal_undamaged;terminal_unrecognized_defect;other;anticlass;hash
4182;..\data\sorted_data_merged\damaged_augm\С дефектами (68).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;0db0d0ccf465f9029035e24fe54844ac43112280d368c3c38af6a02f66359b42
4183;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301573993_TS903169059-3c92245e-af40-41c3-aef8-8550501c2ffb.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;8dbdb6e98daf945339f842fe70c62009739899b16a924c2205aa3429595d9901
4184;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301648634_TS903182104-2817966a-4727-4f3e-8aa3-8c10ed34ac3e.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;feb0e1684c0889a29bf8ebed068de804375035e98b3b027d77b2e7419357b007
4190;..\data\sorted_data_merged\damaged_augm\ЗНО0301402305_TS903130181-0c230e32-f4fd-4402-b1c6-1d9e18a4ce61.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;f376ac7722e3265d95327f51cf136980858e56d724d4b0919c4bcdda590521ce
4191;..\data\sorted_data_merged\damaged_augm\image-18-08-23-03-30-2.jpeg_random_combs3.jpeg;1;1;0;1;0;0;0;0;52ba80c32bae1386815e1d112e4f9752a7f2f4347f17799ebf25e2f1e2038a60
4192;..\data\sorted_data_merged\damaged_augm\photo_22_2023-08-21_15-28-35.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d1e9295b40d7413f4c9df95e186d7ae64b58e35a7d3b111ad17e82a93c0aedf8
4195;..\data\sorted_data_merged\damaged_augm\ЗНО0301647711_TS903181962-e24fdb07-1338-4dd2-b914-1250358c5dae.jpg_clache.jpeg;1;1;0;1;0;0;0;0;09da9734d7984e2ef45cc01d88f3c8ed70ff9e994fbac3abb96305715a81f429
4199;..\data\sorted_data_merged\damaged_augm\photo_5_2023-08-21_16-59-59.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;15b7bc7459631dd7873513983f661b0d9e489eb9bf8d5b2c7b0ca537685b7a65
4200;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301672123_TS903187929-7b34d7ea-6adc-4ba9-81a2-734f10a07d38.jpg_clache.jpeg;1;1;0;1;0;0;0;0;bee5520412094e0bd877d8b30658120e16af8dda41795557295d95c873d33eaf
4201;..\data\sorted_data_merged\damaged_augm\ЗНО0301338946_TS903117886-4a61d104-b784-4223-b864-8b00e7694008.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d3b61ab1e67dc5beab78afd14668b109731d038c39ea4dc0ce4b7879c642641c
4202;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301666708_TS903186509-cd6e12b2-607e-40e9-ab1c-3b19822863ef.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;56e8625a06f8da66ef4945e97d701881abba96cd0c16e1377629fce6596a6b6f
4203;..\data\sorted_data_merged\damaged_augm\ЗНО0301505428_TS903150570-9c31a61a-2d77-4714-a5bb-50185d9371ad.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;e512ef6eb6d2ad73bf8098ff3e7de965beff0a24d7473b3e04ccdbabfc68032b
4204;..\data\sorted_data_merged\damaged_augm\С дефектами (66).jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;0b6f201086d30d335929c578f184ade365c7bb3b9422d6ece2f853a98ef1bfab
4205;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301757221_TS903204540-1efa48ba-458b-4c49-beed-5f2552439ef9.jpg_clache.jpeg;1;1;0;1;0;0;0;0;4d024b12c9c65b3063152fb397c9d364b078995f5ac8d131b13ccf3aedae8aa6
4206;..\data\sorted_data_merged\damaged_augm\photo_15_2023-08-21_15-28-35.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;28ebc140ed213d7fabdad1a537c1250d1d0c9a9194338e22ef2d704083f1691e
4207;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301664759_TS903186084-9d4da7b1-d2bb-4ad3-81c5-1e2dd029626c.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;50a4acc2ec4f539e6817a9c4927b7eb551ad0b4800b4a244dd7ced63c9682a31
4212;..\data\sorted_data_merged\damaged_augm\photo_2_2023-08-21_17-13-50.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;a43ae79f54208c851ca7954ef66f87c22a8d356dd79841d3abc3c371b351c916
4213;..\data\sorted_data_merged\damaged_augm\photo1692623301 (19).jpeg_random_combs2.jpeg;1;1;0;1;0;0;0;0;416b62137344ef9ae8b8cac575f6f99e490ec4e03b0f61d84e0057cd73d4370b
4214;..\data\sorted_data_merged\damaged_augm\photo1692623301 (25).jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;484bc9f8f21dba8ad9b81e18f31c465c0759a070e2955dff51f369d589d075df
4215;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301755428_TS903203881-c2bc1b72-1772-4018-8de7-9ee4175ba838.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;dcc6a3cefccb4386e11a5d7c86d50a83bed45723de7d34f4efb9652419f6a50b
4216;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301755428_TS903203881-c2bc1b72-1772-4018-8de7-9ee4175ba838.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;23b5c6ab6a695ddb9d87fcfc2382e9d2ac137694a30c149fcedea275a105768c
4220;..\data\sorted_data_merged\damaged_augm\Без повреждений (5).jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;60e7ab08f91a0b2207f44f5d65d6c5c6657aa559ed23b4cf7bd5336ac260cdaf
4221;..\data\sorted_data_merged\damaged_augm\Кнопики залиты жиром затерт экран.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;dc947aa54031520c6fe5e018e0d3e9a4dac3d0039644cc9a2c7c7cda7106f726
4222;..\data\sorted_data_merged\damaged_augm\ЗНО0301391688_TS903127831-fed73506-62bc-4c09-a80c-e373b787a8e7.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;15494ed088b348142d5418524d2f9fb6fd1640d717873286c056bdae2b509075
4223;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301641326_TS903181346-59dde1c2-149e-46c7-96bd-91b6732558c7.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;c2f9f16d4e6defaec0b76507c04abddc7ae967965fba9bd797360812a57c3ac7
4228;..\data\sorted_data_merged\damaged_augm\ЗНО0301516048_TS903153224-747b3abe-96e1-4f76-8fed-3d8b4bb8f6ad.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;16e1daeba7c934d3b5ee5bc036d991d85f81ddc14929f3af9b94ed9041f7ae97
4229;..\data\sorted_data_merged\damaged_augm\ЗНО0301516048_TS903153224-747b3abe-96e1-4f76-8fed-3d8b4bb8f6ad.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;48ec719517a9ed4b0246ee0803b46a8f70b6a9b9663999ba942fc4820e6b98e1
4231;..\data\sorted_data_merged\damaged_augm\ЗНО0301395774_TS903129411-3cbe6843-013e-418b-8c8a-e0b886e49857.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;7e726629bff1e2ba59cce5b2b7ade127487ddba1ed74ead46da01306565c068a
4233;..\data\sorted_data_merged\damaged_augm\ЗНО0301392517_TS903128113-2fbf668e-2cff-4d98-a873-fb7e5980fb66.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;b07f0b4de3819593873ab94215b85263a07f8e33f3b090acf5191d9472ee07b2
4235;..\data\sorted_data_merged\damaged_augm\С дефектами (33).jpg_clache.jpeg;1;1;0;1;0;0;0;0;6a5c4eed2db5b7745ea8d38f4d7a278c1a602f39cec2cb6731dae8b7d8ba0160
4236;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301651958_TS903182730-e5ef0736-29d9-4440-aea7-318b040bfd6e.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;431223b3e2bfa2cc010ca35f2ed2bafe3c8dbd2bdab90f4ffedf02246b40e702
4237;..\data\sorted_data_merged\damaged_augm\ЗНО0301278500_TS903105734-a2930a04-5ae4-482d-8cbd-8db3b8be968e.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;5b390c2d1737ec38290c7f8f69d26cccda14f92d19cbad04a6460e35d58da9b6
4238;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153444_302.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;6426a4af16d9b1e5ef519f3dda712a56753d577123187cab1a7068bed3c7f47b
4239;..\data\sorted_data_merged\damaged_augm\ЗНО0301580201_TS903170099-40095bcd-217a-4cf9-88a9-878e656dbc58.jpg_contr.jpeg;1;1;0;1;0;0;0;0;2ce61f6a06e88a740985916fea970541aec9deb63a0a487a18f6032dd462391b
4241;..\data\sorted_data_merged\damaged_augm\С дефектами (48).jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;521b53655785312053384784bbb229a80a88d0719d738c93dd72daf773878f72
4243;..\data\sorted_data_merged\damaged_augm\ЗНО0301396677_TS903129661-61550c8b-6363-446a-9874-e68572aeee35.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;0f5c691949585e59fc0b1f7dee5f557d7c50e8cb7ec9a71e2ae6b405059dc981
4249;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301641449_TS903181362-26c8f311-d219-489b-ba71-0e206b147856.jpg_contr.jpeg;1;1;0;1;0;0;0;0;ec99400381f6f5725fa21447e38074ca69a5f8487f299b52937c8dadc0f4589f
4253;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301631958_TS903179029-6dc611c0-4358-41ba-8a35-11faff7005dd.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;35367be2d354f2777953c648154e2b1753cbc2fd413b87c33235ebb1255ca05b
4254;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301517280_TS903153534-16bd2aa2-7315-40e4-b004-3603ef18acd6.jpg_contr.jpeg;1;1;0;1;0;0;0;0;b676c1ab217ed79fdd946a8f262c3c78e7271bdf0aa57f7dabe6b8951bf338bf
4255;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301667841_TS903186780-4f800523-4ecf-497c-9131-30b69b03240a.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d36a3ca4758b5e579d5ac851687922a800354f76d092525f558c7b9ac101eb8a
4257;..\data\sorted_data_merged\damaged_augm\IMG_20230810_152937_128.jpg_clache.jpeg;1;1;0;1;0;0;0;0;dc3b343346c1da20bd0298fd4bca08e262afecefe0e7a27cd2c908d072d6e4ab
4258;..\data\sorted_data_merged\damaged_augm\IMG20230816160909.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;b0169ef1ea4cec29f99ab262e4ec45eb0d1c9a3b51b924b84dac3c232a88fa91
4259;..\data\sorted_data_merged\damaged_augm\photo1692623282.jpeg_clache.jpeg;1;1;0;1;0;0;0;0;6fa263366792179c600f7efeb98ba9c06d9d057659c2444e30a4fd92ef4f00e2
4262;..\data\sorted_data_merged\damaged_augm\image-18-08-23-03-03-2.jpeg_contr.jpeg;1;1;0;1;0;0;0;0;c63c2cc3f04bdc7a38ce4fcb7d1912b69d655ba2799b4a165a8ec4f2c272bf01
4263;..\data\sorted_data_merged\damaged_augm\photo1692617577.jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;0681cb4df34c04ed369184a8f24810ab2141bd3186cac166d942abf806ddd62e
4264;..\data\sorted_data_merged\damaged_augm\photo1692623301 (9).jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;ee73c08e1e954dc0f9a6c8c99a1f2aee9f1793bbbd6b6607f49d8c0d1dafecdc
4266;..\data\sorted_data_merged\damaged_augm\ЗНО0301386477_TS903126751-a1a255f7-e6ee-412b-a41e-6b0a71727c60.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;d49b41d47a51b92d5514c138cb3a69ee8bc9a32635bd168719a83e3e69ef82c0
4267;..\data\sorted_data_merged\damaged_augm\photo1692623270 (2).jpeg_random_combs3.jpeg;1;1;0;1;0;0;0;0;f402588b48b12fca3376f349d6fe8acb8b617fa6b42dfbd02ca5d5657d1b47ef
4268;..\data\sorted_data_merged\damaged_augm\ЗНО0301396547_TS903129555-979c9cce-2d2c-4936-ac28-72721d0c188f.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;dd245da6d951c04c7c59e5a648713e47a0d507e3aae3f965681ed28007fe0290
4269;..\data\sorted_data_merged\damaged_augm\ЗНО0301407306_TS903130984-663735a6-7483-4351-aaa0-07f6fcb884a0.jpg_contr.jpeg;1;1;0;1;0;0;0;0;7a0650493f4cbf19ab71f026998e63532c652ee6578a87ab1d0384b9f5f106f3
4270;..\data\sorted_data_merged\damaged_augm\ЗНО0301318699_TS903113684-41a62871-7391-4670-8167-92bb2acfcd07.jpg_clache.jpeg;1;1;0;1;0;0;0;0;204ee893e5e04ac07252d29c424240253589b9b764c472c2e34a609e2081cb6c
4272;..\data\sorted_data_merged\damaged_augm\ЗНО0301516048_TS903153224-7b272d60-a60f-4d60-95b7-b3d207168788.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;540b734c26ff52a38dde0bfdefb13de3e930582f652d2b246ccad1086dd95413
4273;..\data\sorted_data_merged\damaged_augm\image-18-08-23-03-07-2.jpeg_random_combs2.jpeg;1;1;0;1;0;0;0;0;11038a910de40717add393afad06e17156aa7045065c5ba23ba304b5a911d1d2
4277;..\data\sorted_data_merged\damaged_augm\ЗНО0301486971_TS903147126-35d47e8c-5f4b-4dc9-8c19-f0440f6beaa1.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;73fdcec99a25a2c66bee2668c101b8117f79e464b579efcbf333924f85e666d7
4279;..\data\sorted_data_merged\damaged_augm\Без повреждений (43).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;f665806330d12de912beee8515ef3fcb0ce0c07f885d971a6dac50f299b7ee05
4280;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301743835_TS903201780-df3e77b0-ca3c-4234-bbe9-06dc65ed40c4.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;5fbc23ab77f0eb6e1f1b971d5725db1137ab540c58078bdf3530b3592ff4fabd
4282;..\data\sorted_data_merged\damaged_augm\С дефектами (50).jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;4da34be48524f801ddc686f17b1b609ce81c50802a96739115fed30aec231e7e
4283;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301671203_TS903187769-2b39c599-e24f-478b-b89b-88efe84fe625.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;25ad8f9fda40a62629f66e9c3b6ade4f7cbc4ee7d9844b60c98d80c07f62abcf
4284;..\data\sorted_data_merged\damaged_augm\С дефектами (11).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;1ff0c8252e6f20f7b12f52ae83db0cb81fa02ac9422e248939b96a2bbd3dadc4
4290;..\data\sorted_data_merged\damaged_augm\photo_5411368835879128939_y.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;e23d96f4318015a621cb25906c03eb3cdd32bf5c3a1a10d6d508b7cf8672e593
4291;..\data\sorted_data_merged\damaged_augm\Без повреждений (26).jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;9dafd5eda63c8cca8e6e6690fae12ab515fb92b60bdc4bbf13dcf65b9a9fb9db
4292;..\data\sorted_data_merged\damaged_augm\ЗНО0301396396_TS903129501-af49dfef-6716-452c-9675-d5fc388fbdf3.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;112ded4580f4cb721e89ecba581cf545326e3834acf469edc3d134ad462ce23d
4293;..\data\sorted_data_merged\damaged_augm\photo_9_2023-08-21_17-13-50.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;095a88df83bb9caa49f9036f72f4ef5f94743667b06b1ab434885205c65e99c4
4294;..\data\sorted_data_merged\damaged_augm\photo_17_2023-08-21_15-28-35.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;7f5a629a4f5689a94f26718de26c79252452cfa1955c09d7c0c02dfac1b95f22
4295;..\data\sorted_data_merged\damaged_augm\photo_17_2023-08-21_15-28-35.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;d554a7b76cf3afd3f794ae68513e993864665941bf4fc12c005b69088848d416
4298;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301671174_TS903187768-814dea91-6a32-4939-ad04-8473e87a2269.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;f4f1cb7e6924546d09a84ba41e0258b27010962691b1007840295c7336bb6972
4300;..\data\sorted_data_merged\damaged_augm\ЗНО0301310377_TS903111849-d5cb8372-ec2f-489b-a09b-869f03209286.jpg_clache.jpeg;1;1;0;1;0;0;0;0;40c25e32293eefffa29df37db6f4f7549f502f2af2e1cfcbff0c9da27943c4c2
4301;..\data\sorted_data_merged\damaged_augm\ЗНО0301515594_TS903153056-2058b43e-8cb9-42c5-b30b-28e245172f3b.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;126faefc51354ab6f35dbe85f6a65aaa385c00a97873a7cbe4bf1be5412ec047
4302;..\data\sorted_data_merged\damaged_augm\С дефектами (22).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;6d9a2bed7b8cca6171047c38fe7ce9de43b0b28f947bdb1423f53af07bd78432
4303;..\data\sorted_data_merged\damaged_augm\photo1692623301 (25).jpeg_clache.jpeg;1;1;0;1;0;0;0;0;23da56ada5592e216d3d0feebbd66611b798274dcd68d8f1050253a3cf620022
4305;..\data\sorted_data_merged\damaged_augm\ЗНО0301330369_TS903115983-ed215c4b-02c1-456e-9ed7-e3db60826b1e.jpg_clache.jpeg;1;1;0;1;0;0;0;0;4f8a9f25fbd7baa2582cbe05342ca340f4074150095d3b0d99f5dda43ee3a7b0
4307;..\data\sorted_data_merged\damaged_augm\ЗНО0301347336_TS903119561-5ee70345-a8eb-41c2-bf58-479daa987021.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;04e2d482880f74798ca22f1e69888a50d915c2cbcc85b34533c9aef405fcd485
4308;..\data\sorted_data_merged\damaged_augm\photo1692623301 (5).jpeg_hue_sat.jpeg;1;1;0;1;0;0;0;0;3a3bea994c96ce14d9e6b513cb64e206b126a296b7be206046af8a650c4be28b
4309;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301742598_TS903201600-093dd554-020c-4179-b6f6-ea14e94acdc0.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;6f53502e85afa5b2a350cd653ed5164b3a876857bf1e92fa85db103b9c790931
4310;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301742598_TS903201600-093dd554-020c-4179-b6f6-ea14e94acdc0.jpg_contr.jpeg;1;1;0;1;0;0;0;0;48526694cfe2d0da39d1bcba54a4fdb24e469b596b60ac8741a3c35154705478
4311;..\data\sorted_data_merged\damaged_augm\photo1692623275 (9).jpeg_sharp.jpeg;1;1;0;1;0;0;0;0;7530af79980df1898a664188bd5696ad43802d33d1f926871696cc69bf8c74d7
4314;..\data\sorted_data_merged\damaged_augm\ЗНО0301329387_TS903115738-06637c16-be24-4309-b182-fedc49314486.jpg_clache.jpeg;1;1;0;1;0;0;0;0;c5e974d8402f94326da69a6195a22e09248f78b9e85144c79156a2b677354f06
4315;..\data\sorted_data_merged\damaged_augm\С дефектами (61).jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;4c3af402756331acad408b4529edf010ce90d0cf3b5ee67ed43bd0cdd2752298
4316;..\data\sorted_data_merged\damaged_augm\ЗНО0301472185_TS903144868-79e6a06c-f3c0-4f95-8e18-b6c7164468ae.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;cf8d67f6c1751fac4e7c2587f439c6c98789230b07dd4cca9f97933629f91308
4318;..\data\sorted_data_merged\damaged_augm\ЗНО0301299970_TS903109648-8d54e16a-a44a-4583-bef7-de1f141938bc.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;e7c2cd0f1e5c798dab254959586d5e7c50fa5eb2c2c73c27073fd5baa91ad9c2
4319;..\data\sorted_data_merged\damaged_augm\Без повреждений (4).jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;ea2814fede2fb6ec2d17a54ac09e6abe45e0e681c0a85116efe855f0933417b8
4320;..\data\sorted_data_merged\damaged_augm\Без повреждений (4).jpeg_sharp.jpeg;1;1;0;1;0;0;0;0;32ed0e02fe5dd77616beb0ee9732443f30b052c000613a4aa72433f4d00e11e8
4321;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301727821_TS903199569-8cbf2499-abc0-4a2a-8e74-b9dc2130fecd.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;afd6d0d53149426218fa46f1f670e9679988e86f62fe0179e4a48f748e5bdcc6
4323;..\data\sorted_data_merged\damaged_augm\ЗНО0301515619_TS903153083-3da986ef-ad56-48c6-abef-64b3d8fb77f3.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;8396fc2618bd71c1a82737cec4a3dbfb5679b09b573ba468eb4f05799101d6dc
4324;..\data\sorted_data_merged\damaged_augm\С дефектами (22).jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;6a4bb288e4f3cf8faa28e6913ac050b3239c1649253b5fb039caf18920d3ef22
4325;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301522064_TS903153998-33e9ce79-f331-433f-9ee4-3d02a9870322.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;bb9ca20523f5c3e6ed6eb0c4308b22b9b98194bacece53d6bd801057abbd2169
4326;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301644348_TS903181855-f72ecb90-491b-45a9-8241-1e71562ce078.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;5558f1052b82e5f1c3db5a778e78756a09a3b886dc98e8335d0854aed3b5775b
4331;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301652398_TS903182794-4b6dc266-6da1-412a-a3bc-9e8a89eb9368.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;2f2fb2e0b25fe2e5edca69da7496b0eaf2c3ba3fd480fa420e64ec054d1dafa5
4334;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301595734_TS903173333-17e41e5b-d7a7-4b9f-ad83-470152bec1f6.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;95613a48689644136aec416424a9341e6b2b027e2c6597d42980e41a73ea0cdd
4335;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301648634_TS903182104-2817966a-4727-4f3e-8aa3-8c10ed34ac3e.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;491781a346c3989f5760d6e882cf6525e279592738ff67fee90003300c96f593
4336;..\data\sorted_data_merged\damaged_augm\ЗНО0301283942_TS903106393-476a51be-4506-4596-bc43-2a744cb2024a.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;99ba17c3080dd37c17043bfdab8939f66d41ac99257578313f87163e68a488d5
4337;..\data\sorted_data_merged\damaged_augm\ЗНО0301283942_TS903106393-476a51be-4506-4596-bc43-2a744cb2024a.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;7141486effdfa337003d28fcc0642de099a30b1f3e544ce61749aa2c724b9c4b
4338;..\data\sorted_data_merged\damaged_augm\photo_9_2023-08-21_16-59-59.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;162bab0d83a5b9f9219b96f566aa0a305c5b2d76536372b10097eae4784d18f9
4341;..\data\sorted_data_merged\damaged_augm\ЗНО0301647715_TS903181963-12b969eb-3301-4568-8a51-733d1148e733.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;215ad3371050b45467fa362f259075dc26ede36ab05ea5724e2b45ad86e1f100
4342;..\data\sorted_data_merged\damaged_augm\ЗНО0301415097_TS903132981-56a1a683-235f-4495-a6be-510373eff061.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;1f4ac54772be4a70edfd9dbf3c73cea564f600b2b511d74d9be937433aa7fbe2
4343;..\data\sorted_data_merged\damaged_augm\ЗНО0301415097_TS903132981-56a1a683-235f-4495-a6be-510373eff061.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;73575ac8fe44e8f3f22aa6b0e54bfb16afc292b7f1e784790288ea3a741e800f
4349;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301517685_TS903153592-19de9a00-1735-4e86-94da-d148ffb1c260.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;9b3a1b1869ff8d004727d0d8baf34cb00c472ac8314fdf0c6f89b4f75f53a435
4350;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-58-22.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;178c05e2c247bc2b15f8181f581a51f3578fb2b6370a7cf06eb4573ead44bf38
4353;..\data\sorted_data_merged\damaged_augm\ЗНО0301392668_TS903128157-143de4cf-ebc3-40e9-9e7e-b00b44cb0e2a.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;73866ca96536c69a36409dd7f1a1f24f0ce2b49445beac3db7362fc32d328016
4354;..\data\sorted_data_merged\damaged_augm\Затерт экран SP30.jpg_contr.jpeg;1;1;0;1;0;0;0;0;4add37985c7ab85edfce1684d133dc42618eefb136ceb43642c205ad851b95c4
4356;..\data\sorted_data_merged\damaged_augm\ЗНО0301415242_TS903133072-5bb8b849-286a-4acd-af19-bdc03a86ad5c.jpg_contr.jpeg;1;1;0;1;0;0;0;0;1e5aef27944bd7be7ed159197e495a9d5b852682f4a12a91da847f9e244a4e08
4359;..\data\sorted_data_merged\damaged_augm\photo1692623301 (17).jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;5cbbf2426150ed5d4be56f1992218eba32c8278b6b53e900af5d859f7641081d
4361;..\data\sorted_data_merged\damaged_augm\ЗНО0301389971_TS903127360-e7ccf58c-7db0-4646-a065-c47459cf0459.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;0efe9ce36018551105ba570e1600fe95d4fa4c5c25aa510fcce6b6b851eb2ae5
4362;..\data\sorted_data_merged\damaged_augm\photo1692623301 (3).jpeg_emboss.jpeg;1;1;0;1;0;0;0;0;dba3fdec95a3d48db4e189eec27695aa4b0e8117cfcb419f7642eb1e869fcef2
4364;..\data\sorted_data_merged\damaged_augm\IMG20230816161313.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;4352706d307a54b6643333fdca034fad76ba98d4dd4b96026ef1b7fe9f13e3c4
4365;..\data\sorted_data_merged\damaged_augm\photo_2_2023-08-21_17-10-06.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;19e71f8aab2dd06ce974a6f71eceeb5ba5d69dc9ee55a63c7ad8da863e32c55d
4366;..\data\sorted_data_merged\damaged_augm\С дефектами (2).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;847ed466f830043d512e71e7573b7df32f4d0c9584f6fe278dba0edf666759f9
4367;..\data\sorted_data_merged\damaged_augm\Сгорел.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;0baaa5bd340ee720a5761b7d7b320fd1ae6c89b313f0ebe961b77f46401cd8ae
4369;..\data\sorted_data_merged\damaged_augm\photo_4_2023-08-21_16-59-59.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;ab8d8fbce9af7ec8f4c4a45817011cc2b0c8206bdfc0fc3e7b8eae0dc651e5f0
